storeid,year,month,week,day,sales
125604,2017,3,10,20170403,14709.21
125604,2017,3,10,20170404,11240.2
125604,2017,3,10,20170405,18287.95
125604,2017,3,10,20170406,22191.79
125604,2017,3,10,20170407,29441.79
125604,2017,3,10,20170408,41052.56
125604,2017,3,11,20170409,40590.57
125604,2017,3,11,20170410,18754.55
125604,2017,3,11,20170411,20922.95
125604,2017,3,11,20170412,21456.18
125604,2017,3,11,20170413,23111.32
125604,2017,3,11,20170414,34866.9
125604,2017,3,11,20170415,56025.38
125604,2017,3,12,20170416,21049.14
125604,2017,3,12,20170417,17496.42
125604,2017,3,12,20170418,14558.9
125604,2017,3,12,20170419,16074.81
125604,2017,3,12,20170420,20092.17
125604,2017,3,12,20170421,25930.42
125604,2017,3,12,20170422,38749.68
125604,2017,3,13,20170423,28050.56
125604,2017,3,13,20170424,20959.98
125604,2017,3,13,20170425,16562.49
125604,2017,3,13,20170426,18642.84
125604,2017,3,13,20170427,15431.37
125604,2017,3,13,20170428,29792.98
125604,2017,3,13,20170429,40989.88
125604,2017,4,14,20170430,29747.71
125604,2017,4,14,20170501,16554.49
125604,2017,4,14,20170502,14602.36
125604,2017,4,14,20170503,14816.43
125604,2017,4,14,20170504,16863.6
125604,2017,4,14,20170505,20812.11
125604,2017,4,14,20170506,32213.43
125604,2017,4,15,20170507,26030.53
125604,2017,4,15,20170508,16105.86
125604,2017,4,15,20170509,10934.87
125604,2017,4,15,20170510,15451.75
125604,2017,4,15,20170511,15153.93
125604,2017,4,15,20170512,20879.11
125604,2017,4,15,20170513,31865.42
125604,2017,4,16,20170514,21622.89
125604,2017,4,16,20170515,13337.79
125604,2017,4,16,20170516,16057.09
125604,2017,4,16,20170517,14183.55
125604,2017,4,16,20170518,32832.21
125604,2017,4,16,20170519,35456.14
125604,2017,4,16,20170520,44681.87
125604,2017,4,17,20170521,28493.61
125604,2017,4,17,20170522,16515.91
125604,2017,4,17,20170523,23943.63
125604,2017,4,17,20170524,13789.59
125604,2017,4,17,20170525,17302.81
125604,2017,4,17,20170526,28130.65
125604,2017,4,17,20170527,41158.49
125604,2017,5,18,20170528,27386.8
125604,2017,5,18,20170529,28391.3
125604,2017,5,18,20170530,12315.88
125604,2017,5,18,20170531,18415
125604,2017,5,18,20170601,20456.17
125604,2017,5,18,20170602,27233.29
125604,2017,5,18,20170603,41028.04
125604,2017,5,19,20170604,28477.83
125604,2017,5,19,20170605,17537.32
125604,2017,5,19,20170606,12978.86
125604,2017,5,19,20170607,21141.06
125604,2017,5,19,20170608,18254.18
125604,2017,5,19,20170609,27509.81
125604,2017,5,19,20170610,43039.1
125604,2017,5,20,20170611,30214.23
125604,2017,5,20,20170612,20463.64
125604,2017,5,20,20170613,17128.76
125604,2017,5,20,20170614,17401.92
125604,2017,5,20,20170615,20202.64
125604,2017,5,20,20170616,26623.92
125604,2017,5,20,20170617,34532.89
125604,2017,5,21,20170618,23024.52
125604,2017,5,21,20170619,17161.55
125604,2017,5,21,20170620,17797.06
125604,2017,5,21,20170621,18510.92
125604,2017,5,21,20170622,22033.76
125604,2017,5,21,20170623,27861.68
125604,2017,5,21,20170624,39462.6
125604,2017,6,22,20170625,27727.47
125604,2017,6,22,20170626,12875.19
125604,2017,6,22,20170627,16205.82
125604,2017,6,22,20170628,15303.74
125604,2017,6,22,20170629,19920.5
125604,2017,6,22,20170630,27146.81
125604,2017,6,22,20170701,36023.06
125604,2017,6,23,20170702,26206.56
125604,2017,6,23,20170703,21246.33
125604,2017,6,23,20170704,14423.88
125604,2017,6,23,20170705,18426.26
125604,2017,6,23,20170706,24987.78
125604,2017,6,23,20170707,24476.7
125604,2017,6,23,20170708,31382.09
125604,2017,6,24,20170709,26190.2
