storeid,year,month,week,day,sales
5808,2016,3,9,20160329,7361.82
5808,2016,3,9,20160330,9092.94
5808,2016,3,9,20160331,10354.15
5808,2016,3,9,20160401,13603.95
5808,2016,3,9,20160402,25049.49
5808,2016,3,10,20160403,13442.63
5808,2016,3,10,20160404,9799.19
5808,2016,3,10,20160405,7858.89
5808,2016,3,10,20160406,8153.02
5808,2016,3,10,20160407,9080.4
5808,2016,3,10,20160408,14044.36
5808,2016,3,10,20160409,22421.86
5808,2016,3,11,20160410,15710.36
5808,2016,3,11,20160411,7739.76
5808,2016,3,11,20160412,9287.04
5808,2016,3,11,20160413,10203.27
5808,2016,3,11,20160414,10432.45
5808,2016,3,11,20160415,16184.68
5808,2016,3,11,20160416,20083.84
5808,2016,3,12,20160417,16382.01
5808,2016,3,12,20160418,8249.8
5808,2016,3,12,20160419,7891.53
5808,2016,3,12,20160420,8623.68
5808,2016,3,12,20160421,9211.41
5808,2016,3,12,20160422,12332.38
5808,2016,3,12,20160423,26016.55
5808,2016,3,13,20160424,15247.79
5808,2016,3,13,20160425,9353.5
5808,2016,3,13,20160426,5595.76
5808,2016,3,13,20160427,6803.53
5808,2016,3,13,20160428,9398.26
5808,2016,3,13,20160429,15189.46
5808,2016,3,13,20160430,27044.86
5808,2016,4,14,20160501,16259.96
5808,2016,4,14,20160502,10101.17
5808,2016,4,14,20160503,6948.45
5808,2016,4,14,20160504,8926.71
5808,2016,4,14,20160505,8212.08
5808,2016,4,14,20160506,12665.3
5808,2016,4,14,20160507,20062.48
5808,2016,4,15,20160508,9253.77
5808,2016,4,15,20160509,7310.98
5808,2016,4,15,20160510,10322.41
5808,2016,4,15,20160511,8828.39
5808,2016,4,15,20160512,10345.02
5808,2016,4,15,20160513,17262.98
5808,2016,4,15,20160514,24537.86
5808,2016,4,16,20160515,17861.13
5808,2016,4,16,20160516,9221.4
5808,2016,4,16,20160517,7136.62
5808,2016,4,16,20160518,9007.49
5808,2016,4,16,20160519,10274.35
5808,2016,4,16,20160520,14362.1
5808,2016,4,16,20160521,22429.81
5808,2016,4,17,20160522,16513.95
5808,2016,4,17,20160523,9488.31
5808,2016,4,17,20160524,7721.5
5808,2016,4,17,20160525,8539.91
5808,2016,4,17,20160526,8170.7
5808,2016,4,17,20160527,15876.12
5808,2016,4,17,20160528,23583.57
5808,2016,5,18,20160529,14934.84
5808,2016,5,18,20160530,12688.77
5808,2016,5,18,20160531,9570.61
5808,2016,5,18,20160601,10953.87
5808,2016,5,18,20160602,14321.63
5808,2016,5,18,20160603,15387.28
5808,2016,5,18,20160604,25057.64
5808,2016,5,19,20160605,15348.34
5808,2016,5,19,20160606,11504
5808,2016,5,19,20160607,8667.68
5808,2016,5,19,20160608,9803.94
5808,2016,5,19,20160609,12665.11
5808,2016,5,19,20160610,17030.35
5808,2016,5,19,20160611,22163.87
5808,2016,5,20,20160612,14123.52
5808,2016,5,20,20160613,7461.74
5808,2016,5,20,20160614,10285.92
5808,2016,5,20,20160615,10699.3
5808,2016,5,20,20160616,8504.16
5808,2016,5,20,20160617,16668.03
5808,2016,5,20,20160618,20875.55
5808,2016,5,21,20160619,10168.84
5808,2016,5,21,20160620,9475.82
5808,2016,5,21,20160621,8949.69
5808,2016,5,21,20160622,8562.63
5808,2016,5,21,20160623,11889.66
5808,2016,5,21,20160624,14174.32
5808,2016,5,21,20160625,19494.58
5808,2016,6,22,20160626,11092.75
5808,2016,6,22,20160627,8807.72
5808,2016,6,22,20160628,8713.38
5808,2016,6,22,20160629,11454.98
5808,2016,6,22,20160630,11832.63
5808,2016,6,22,20160701,17132.69
5808,2016,6,22,20160702,23578.62
5808,2016,6,23,20160703,16343.08
5808,2016,6,23,20160704,8991.77
5808,2016,6,23,20160705,8177.51
5808,2016,6,23,20160706,13249.79
5808,2016,6,23,20160707,12665.14
5808,2016,6,23,20160708,17060.59
5808,2016,6,23,20160709,22559.58
5808,2016,6,24,20160710,14041.27
5808,2016,6,24,20160711,9205.34
5808,2016,6,24,20160712,7724.6
5808,2016,6,24,20160713,11062.47
5808,2016,6,24,20160714,12344.8
5808,2016,6,24,20160715,16828.8
5808,2016,6,24,20160716,22720.23
5808,2016,6,25,20160717,17356.22
5808,2016,6,25,20160718,10133.32
5808,2016,6,25,20160719,9331.19
5808,2016,6,25,20160720,9642
5808,2016,6,25,20160721,12101.52
5808,2016,6,25,20160722,15242.15
5808,2016,6,25,20160723,22254.61
5808,2016,6,26,20160724,10745.96
5808,2016,6,26,20160725,10835.24
5808,2016,6,26,20160726,11305.78
5808,2016,6,26,20160727,9626.14
5808,2016,6,26,20160728,12913.64
5808,2016,6,26,20160729,18840.55
5808,2016,6,26,20160730,20182.01
5808,2016,7,27,20160731,14593.71
5808,2016,7,27,20160801,11280.07
5808,2016,7,27,20160802,10640.71
5808,2016,7,27,20160803,9879.47
5808,2016,7,27,20160804,12854.18
5808,2016,7,27,20160805,16583.04
5808,2016,7,27,20160806,21982.78
5808,2016,7,28,20160807,16017.7
5808,2016,7,28,20160808,9434.03
5808,2016,7,28,20160809,9685.01
5808,2016,7,28,20160810,8791.03
5808,2016,7,28,20160811,12414.11
5808,2016,7,28,20160812,17425.09
5808,2016,7,28,20160813,24415.94
5808,2016,7,29,20160814,13218.35
5808,2016,7,29,20160815,9029.95
5808,2016,7,29,20160816,8918.19
5808,2016,7,29,20160817,7852.92
5808,2016,7,29,20160818,10873.77
5808,2016,7,29,20160819,13826.53
5808,2016,7,29,20160820,20233.64
5808,2016,7,30,20160821,14679.91
5808,2016,7,30,20160822,7475.7
5808,2016,7,30,20160823,7786.19
5808,2016,7,30,20160824,8422.41
5808,2016,7,30,20160825,11629.37
5808,2016,7,30,20160826,12435.51
5808,2016,7,30,20160827,21296.62
5808,2016,8,31,20160828,16560.02
5808,2016,8,31,20160829,5618.73
5808,2016,8,31,20160830,6726.68
5808,2016,8,31,20160831,7747.36
5808,2016,8,31,20160901,11283.54
5808,2016,8,31,20160902,16101.96
5808,2016,8,31,20160903,20397.83
5808,2016,8,32,20160904,14583.26
5808,2016,8,32,20160905,12628.87
5808,2016,8,32,20160906,6077.29
5808,2016,8,32,20160907,7219.41
5808,2016,8,32,20160908,9690.37
5808,2016,8,32,20160909,15764.59
5808,2016,8,32,20160910,25204.06
5808,2016,8,33,20160911,15834.8
5808,2016,8,33,20160912,7894.93
5808,2016,8,33,20160913,6574.96
5808,2016,8,33,20160914,8307.78
5808,2016,8,33,20160915,10342.25
5808,2016,8,33,20160916,18132.82
5808,2016,8,33,20160917,23514.06
5808,2016,8,34,20160918,15920.22
5808,2016,8,34,20160919,7541.44
5808,2016,8,34,20160920,7035.77
5808,2016,8,34,20160921,6023.15
5808,2016,8,34,20160922,8522.49
5808,2016,8,34,20160923,16540.95
5808,2016,8,34,20160924,21897.46
5808,2016,9,35,20160925,15705.15
5808,2016,9,35,20160926,6237.25
5808,2016,9,35,20160927,7750.23
5808,2016,9,35,20160928,7887.89
5808,2016,9,35,20160929,9643.15
5808,2016,9,35,20160930,13837.29
5808,2016,9,35,20161001,20560.68
5808,2016,9,36,20161002,17672.76
5808,2016,9,36,20161003,7958.27
5808,2016,9,36,20161004,7582.14
5808,2016,9,36,20161005,7326.88
5808,2016,9,36,20161006,7632.2
5808,2016,9,36,20161007,14748.32
5808,2016,9,36,20161008,23535.62
5808,2016,9,37,20161009,14595.43
5808,2016,9,37,20161010,6940.09
5808,2016,9,37,20161011,6473.99
5808,2016,9,37,20161012,6673.69
5808,2016,9,37,20161013,11534.17
5808,2016,9,37,20161014,11750.69
5808,2016,9,37,20161015,25833.5
5808,2016,9,38,20161016,16359.3
5808,2016,9,38,20161017,9284.44
5808,2016,9,38,20161018,11631.04
5808,2016,9,38,20161019,7608.05
5808,2016,9,38,20161020,9394.93
5808,2016,9,38,20161021,14487.82
5808,2016,9,38,20161022,25280.76
5808,2016,9,39,20161023,15477.63
5808,2016,9,39,20161024,6906.9
5808,2016,9,39,20161025,7899.07
5808,2016,9,39,20161026,6852.95
5808,2016,9,39,20161027,9893.02
5808,2016,9,39,20161028,15601.7
5808,2016,9,39,20161029,25555.02
5808,2016,10,40,20161030,15569.13
5808,2016,10,40,20161031,8116.75
5808,2016,10,40,20161101,8935.37
5808,2016,10,40,20161102,9820.7
5808,2016,10,40,20161103,16127.77
5808,2016,10,40,20161104,18539.74
5808,2016,10,40,20161105,30532.38
5808,2016,10,41,20161106,21228.23
5808,2016,10,41,20161107,11945.86
5808,2016,10,41,20161108,10032.12
5808,2016,10,41,20161109,9908.3
5808,2016,10,41,20161110,16057.27
5808,2016,10,41,20161111,22756.37
5808,2016,10,41,20161112,48571.8
5808,2016,10,42,20161113,22209.88
5808,2016,10,42,20161114,10047.91
5808,2016,10,42,20161115,13094.36
5808,2016,10,42,20161116,11700.84
5808,2016,10,42,20161117,15645.65
5808,2016,10,42,20161118,20950.87
5808,2016,10,42,20161119,38540.65
5808,2016,10,43,20161120,24360.43
5808,2016,10,43,20161121,17299.02
5808,2016,10,43,20161122,20036.74
5808,2016,10,43,20161123,19583.33
5808,2016,10,43,20161124,81218
5808,2016,10,43,20161125,110763
5808,2016,10,43,20161126,41939.94
5808,2016,11,44,20161127,20294.47
5808,2016,11,44,20161128,15030.74
5808,2016,11,44,20161129,18459.74
5808,2016,11,44,20161130,23809.25
5808,2016,11,44,20161201,27594.06
5808,2016,11,44,20161202,36594.05
5808,2016,11,44,20161203,66488.95
5808,2016,11,45,20161204,46660.58
5808,2016,11,45,20161205,33090.08
5808,2016,11,45,20161206,28001.13
5808,2016,11,45,20161207,30488.05
5808,2016,11,45,20161208,39895.04
5808,2016,11,45,20161209,65094.7
5808,2016,11,45,20161210,102059.84
5808,2016,11,46,20161211,66409.95
5808,2016,11,46,20161212,50732.67
5808,2016,11,46,20161213,44830.4
5808,2016,11,46,20161214,55572.98
5808,2016,11,46,20161215,53806.99
5808,2016,11,46,20161216,93746.43
5808,2016,11,46,20161217,142258.4
5808,2016,11,47,20161218,111814.26
5808,2016,11,47,20161219,82848.4
5808,2016,11,47,20161220,98745.77
5808,2016,11,47,20161221,106612.74
5808,2016,11,47,20161222,128682.59
5808,2016,11,47,20161223,180294.19
5808,2016,11,47,20161224,137990.25
5808,2016,12,48,20161225,0.01
5808,2016,12,48,20161226,31686.28
5808,2016,12,48,20161227,18722.53
5808,2016,12,48,20161228,10291.22
5808,2016,12,48,20161229,17431.27
5808,2016,12,48,20161230,17527.19
5808,2016,12,48,20161231,21230.28
5808,2016,12,49,20170101,13738.76
5808,2016,12,49,20170102,14574.07
5808,2016,12,49,20170103,8318.83
5808,2016,12,49,20170104,8319.05
5808,2016,12,49,20170105,9802.63
5808,2016,12,49,20170106,10422.97
5808,2016,12,49,20170107,16513.22
5808,2016,12,50,20170108,9058.27
5808,2016,12,50,20170109,8334.27
5808,2016,12,50,20170110,4034.04
5808,2016,12,50,20170111,7644.35
5808,2016,12,50,20170112,6204.57
5808,2016,12,50,20170113,10837.28
5808,2016,12,50,20170114,19035.22
5808,2016,12,51,20170115,13644.11
5808,2016,12,51,20170116,10854.06
5808,2016,12,51,20170117,5707.46
5808,2016,12,51,20170118,2892.46
5808,2016,12,51,20170119,7990.67
5808,2016,12,51,20170120,10289.8
5808,2016,12,51,20170121,23016.71
5808,2016,12,52,20170122,13245.86
5808,2016,12,52,20170123,5578.43
5808,2016,12,52,20170124,6709.2
5808,2016,12,52,20170125,6086.36
5808,2016,12,52,20170126,7520.02
5808,2016,12,52,20170127,10483.62
5808,2016,12,52,20170128,17282.64
5808,2017,1,1,20170129,12371.03
5808,2017,1,1,20170130,7401.27
5808,2017,1,1,20170131,4903.39
5808,2017,1,1,20170201,7111.03
5808,2017,1,1,20170202,8591.84
5808,2017,1,1,20170203,12361.83
5808,2017,1,1,20170204,25073.06
5808,2017,1,2,20170205,10459.03
5808,2017,1,2,20170206,4981.07
5808,2017,1,2,20170207,6858.5
5808,2017,1,2,20170208,8093.36
5808,2017,1,2,20170209,7758.76
5808,2017,1,2,20170210,12954.92
5808,2017,1,2,20170211,26236.01
5808,2017,1,3,20170212,11940.75
5808,2017,1,3,20170213,8304.91
5808,2017,1,3,20170214,6977.91
5808,2017,1,3,20170215,5203.67
5808,2017,1,3,20170216,8758.41
5808,2017,1,3,20170217,12536.25
5808,2017,1,3,20170218,24760.46
5808,2017,1,4,20170219,16883.14
5808,2017,1,4,20170220,13073.68
5808,2017,1,4,20170221,9191.69
5808,2017,1,4,20170222,8854.73
5808,2017,1,4,20170223,13128.2
5808,2017,1,4,20170224,17899.5
5808,2017,1,4,20170225,26909.74
5808,2017,2,5,20170226,15501.38
5808,2017,2,5,20170227,8269.31
5808,2017,2,5,20170228,7097.83
5808,2017,2,5,20170301,11317.47
5808,2017,2,5,20170302,9696.57
5808,2017,2,5,20170303,21324.59
5808,2017,2,5,20170304,24919.6
5808,2017,2,6,20170305,22221.05
5808,2017,2,6,20170306,9652.65
5808,2017,2,6,20170307,9425.6
5808,2017,2,6,20170308,9304.76
5808,2017,2,6,20170309,10068.66
5808,2017,2,6,20170310,17488.3
5808,2017,2,6,20170311,26989.02
5808,2017,2,7,20170312,13863.04
5808,2017,2,7,20170313,7085.6
5808,2017,2,7,20170314,6872.61
5808,2017,2,7,20170315,9193.64
5808,2017,2,7,20170316,9252.37
5808,2017,2,7,20170317,12733.79
5808,2017,2,7,20170318,21477.3
5808,2017,2,8,20170319,15262.24
5808,2017,2,8,20170320,7506.87
5808,2017,2,8,20170321,6928.71
5808,2017,2,8,20170322,7542.55
5808,2017,2,8,20170323,9627.62
5808,2017,2,8,20170324,15582.28
5808,2017,2,8,20170325,29570.33
5808,2017,3,9,20170326,19208.34
5808,2017,3,9,20170327,8523.6
5808,2017,3,9,20170328,8144.66
5808,2017,3,9,20170329,7510.93
5808,2017,3,9,20170330,10883.61
5808,2017,3,9,20170331,14458.95
5808,2017,3,9,20170401,26043.16
5808,2017,3,10,20170402,11944.47
5808,2017,3,10,20170403,9140.87
5808,2017,3,10,20170404,9280.28
5808,2017,3,10,20170405,7836.12
5808,2017,3,10,20170406,8922.66
5808,2017,3,10,20170407,15542.25
5808,2017,3,10,20170408,28502.43
5808,2017,3,11,20170409,26271.84
5808,2017,3,11,20170410,10793.03
5808,2017,3,11,20170411,10624.37
5808,2017,3,11,20170412,11699.85
5808,2017,3,11,20170413,16872.35
5808,2017,3,11,20170414,25321.97
5808,2017,3,11,20170415,28579.7
5808,2017,3,12,20170416,9408.74
5808,2017,3,12,20170417,10905.55
5808,2017,3,12,20170418,7464.68
5808,2017,3,12,20170419,8204.45
5808,2017,3,12,20170420,9589.29
5808,2017,3,12,20170421,12580.18
5808,2017,3,12,20170422,20899.79
5808,2017,3,13,20170423,12937.02
5808,2017,3,13,20170424,9352.24
5808,2017,3,13,20170425,11446.37
5808,2017,3,13,20170426,7299.37
5808,2017,3,13,20170427,9465.66
5808,2017,3,13,20170428,21113.3
5808,2017,3,13,20170429,23017.29
5808,2017,4,14,20170430,17020.8
5808,2017,4,14,20170501,8920.73
5808,2017,4,14,20170502,7781.5
5808,2017,4,14,20170503,8131.28
5808,2017,4,14,20170504,9934.27
5808,2017,4,14,20170505,13134.62
5808,2017,4,14,20170506,22643.09
5808,2017,4,15,20170507,15350.07
5808,2017,4,15,20170508,8086.52
5808,2017,4,15,20170509,7984.65
5808,2017,4,15,20170510,9151.43
5808,2017,4,15,20170511,8237
5808,2017,4,15,20170512,12826.22
5808,2017,4,15,20170513,17039.11
5808,2017,4,16,20170514,8590.54
5808,2017,4,16,20170515,7086.13
5808,2017,4,16,20170516,6508.23
5808,2017,4,16,20170517,6681.8
5808,2017,4,16,20170518,8366.62
5808,2017,4,16,20170519,18010.59
5808,2017,4,16,20170520,23580.25
5808,2017,4,17,20170521,14263.45
5808,2017,4,17,20170522,6668.58
5808,2017,4,17,20170523,7647.91
5808,2017,4,17,20170524,9071.2
5808,2017,4,17,20170525,11527.38
5808,2017,4,17,20170526,13977.37
5808,2017,4,17,20170527,22137.91
5808,2017,5,18,20170528,15777.35
5808,2017,5,18,20170529,14049.76
5808,2017,5,18,20170530,8570.57
5808,2017,5,18,20170531,7542.87
5808,2017,5,18,20170601,11642.29
5808,2017,5,18,20170602,17461.57
5808,2017,5,18,20170603,26118.41
5808,2017,5,19,20170604,16253
5808,2017,5,19,20170605,9285.62
5808,2017,5,19,20170606,8125.06
5808,2017,5,19,20170607,7056.98
5808,2017,5,19,20170608,13363.49
5808,2017,5,19,20170609,17200.41
5808,2017,5,19,20170610,24909.57
5808,2017,5,20,20170611,16923.88
5808,2017,5,20,20170612,9886.92
5808,2017,5,20,20170613,11233.06
5808,2017,5,20,20170614,10336.5
5808,2017,5,20,20170615,11586.53
5808,2017,5,20,20170616,15078.49
5808,2017,5,20,20170617,22955.87
5808,2017,5,21,20170618,11938.33
5808,2017,5,21,20170619,9476.47
5808,2017,5,21,20170620,9561.37
5808,2017,5,21,20170621,9682.88
5808,2017,5,21,20170622,11551.05
5808,2017,5,21,20170623,16167.7
5808,2017,5,21,20170624,25860.86
5808,2017,6,22,20170625,15277.57
5808,2017,6,22,20170626,8017.49
5808,2017,6,22,20170627,8750.98
5808,2017,6,22,20170628,10143.07
5808,2017,6,22,20170629,11697.81
5808,2017,6,22,20170630,12913.81
5808,2017,6,22,20170701,23394.77
5808,2017,6,23,20170702,19225.99
5808,2017,6,23,20170703,12883.92
5808,2017,6,23,20170704,8248.76
5808,2017,6,23,20170705,9073.91
5808,2017,6,23,20170706,11985.07
5808,2017,6,23,20170707,15659.37
5808,2017,6,23,20170708,22806.79
5808,2017,6,24,20170709,16718.5
5808,2017,6,24,20170710,11401.04
5808,2017,6,24,20170711,9743.38
5808,2017,6,24,20170712,9954.63
5808,2017,6,24,20170713,12442.29
5808,2017,6,24,20170714,15951.62
5808,2017,6,24,20170715,20692.97
5808,2017,6,25,20170716,13147.06
5808,2017,6,25,20170717,7812.44
5808,2017,6,25,20170718,9421.8
5808,2017,6,25,20170719,8768.84
5808,2017,6,25,20170720,10675.62
5808,2017,6,25,20170721,18076.99
5808,2017,6,25,20170722,21649.38
5808,2017,6,26,20170723,13476.78
5808,2017,6,26,20170724,10125.64
5808,2017,6,26,20170725,10186.54
5808,2017,6,26,20170726,10269.66
5808,2017,6,26,20170727,10384.25
5808,2017,6,26,20170728,16548.7
5808,2017,6,26,20170729,20837.6
5808,2017,7,27,20170730,12855.57
5808,2017,7,27,20170731,7488.21
5808,2017,7,27,20170801,11275.26
5808,2017,7,27,20170802,12015.48
5808,2017,7,27,20170803,11697.21
5808,2017,7,27,20170804,15068.53
5808,2017,7,27,20170805,22572.62
5808,2017,7,28,20170806,15135.94
5808,2017,7,28,20170807,10441.91
5808,2017,7,28,20170808,10020.19
5808,2017,7,28,20170809,9475.66
5808,2017,7,28,20170810,8878.28
5808,2017,7,28,20170811,17212.74
5808,2017,7,28,20170812,21080.87
5808,2017,7,29,20170813,13936.33
5808,2017,7,29,20170814,7116.77
5808,2017,7,29,20170815,8189.32
5808,2017,7,29,20170816,8568.49
5808,2017,7,29,20170817,9623.11
5808,2017,7,29,20170818,14042.68
5808,2017,7,29,20170819,19414.65
5808,2017,7,30,20170820,14161.09
5808,2017,7,30,20170821,9178.19
5808,2017,7,30,20170822,6329.34
5808,2017,7,30,20170823,7260.77
5808,2017,7,30,20170824,8548.89
5808,2017,7,30,20170825,14934.1
5808,2017,7,30,20170826,19750.95
5808,2017,8,31,20170827,16060.2
5808,2017,8,31,20170828,7467.79
5808,2017,8,31,20170829,7381.28
5808,2017,8,31,20170830,6582.45
5808,2017,8,31,20170831,10319.49
5808,2017,8,31,20170901,16505.24
5808,2017,8,31,20170902,24873.46
5808,2017,8,32,20170903,17448.79
5808,2017,8,32,20170904,12974.47
5808,2017,8,32,20170905,7842.33
5808,2017,8,32,20170906,7616.14
5808,2017,8,32,20170907,10272.75
5808,2017,8,32,20170908,13067.86
5808,2017,8,32,20170909,21438.31
5808,2017,8,33,20170910,15671
5808,2017,8,33,20170911,8104.03
5808,2017,8,33,20170912,6707.43
5808,2017,8,33,20170913,9410.8
5808,2017,8,33,20170914,9786.91
5808,2017,8,33,20170915,17090.39
5808,2017,8,33,20170916,22021.68
5808,2017,8,34,20170917,14848.61
5808,2017,8,34,20170918,6653.52
5808,2017,8,34,20170919,7692.75
5808,2017,8,34,20170920,7313.99
5808,2017,8,34,20170921,9800.82
5808,2017,8,34,20170922,14550.73
5808,2017,8,34,20170923,27205.56
5808,2017,9,35,20170924,14077.88
5808,2017,9,35,20170925,6909.94
5808,2017,9,35,20170926,5727.1
5808,2017,9,35,20170927,9054.81
5808,2017,9,35,20170928,8308.46
5808,2017,9,35,20170929,16527.97
5808,2017,9,35,20170930,20850.13
5808,2017,9,36,20171001,15657.61
5808,2017,9,36,20171002,6858.73
5808,2017,9,36,20171003,7482.44
5808,2017,9,36,20171004,8869.35
5808,2017,9,36,20171005,11928.56
5808,2017,9,36,20171006,15134.28
5808,2017,9,36,20171007,22472.16
5808,2017,9,37,20171008,14636.4
5808,2017,9,37,20171009,7224.83
5824,2016,1,1,20160131,11315.62
5824,2016,1,1,20160201,6873.89
5824,2016,1,1,20160202,4213.15
5824,2016,1,1,20160203,6455.5
5824,2016,1,1,20160204,7204.18
5824,2016,1,1,20160205,12542.32
5824,2016,1,1,20160206,17600.42
5824,2016,1,2,20160207,9856.07
5824,2016,1,2,20160208,7783.54
5824,2016,1,2,20160209,7435.63
5824,2016,1,2,20160210,12231.17
5824,2016,1,2,20160211,13559
5824,2016,1,2,20160212,16246.07
5824,2016,1,2,20160213,19569.61
5824,2016,1,3,20160214,15231.51
5824,2016,1,3,20160215,9147.66
5824,2016,1,3,20160216,6486.49
5824,2016,1,3,20160217,7229.68
5824,2016,1,3,20160218,9615.46
5824,2016,1,3,20160219,14452.16
5824,2016,1,3,20160220,22698.91
5824,2016,1,4,20160221,11301.53
5824,2016,1,4,20160222,6023.52
5824,2016,1,4,20160223,6208.23
5824,2016,1,4,20160224,7961.96
5824,2016,1,4,20160225,8017.92
5824,2016,1,4,20160226,12357.12
5824,2016,1,4,20160227,21997.76
5824,2016,2,5,20160228,15849.51
5824,2016,2,5,20160229,7376.01
5824,2016,2,5,20160301,6323.36
5824,2016,2,5,20160302,6400.72
5824,2016,2,5,20160303,9673.78
5824,2016,2,5,20160304,12513.57
5824,2016,2,5,20160305,17617.11
5824,2016,2,6,20160306,15481.77
5824,2016,2,6,20160307,5144.34
5824,2016,2,6,20160308,7081.12
5824,2016,2,6,20160309,8562.59
5824,2016,2,6,20160310,7209.49
5824,2016,2,6,20160311,13119.42
5824,2016,2,6,20160312,16480.36
5824,2016,2,7,20160313,12396.42
5824,2016,2,7,20160314,7753.78
5824,2016,2,7,20160315,9017.09
5824,2016,2,7,20160316,8040.84
5824,2016,2,7,20160317,8020.71
5824,2016,2,7,20160318,12684.73
5824,2016,2,7,20160319,19584.25
5824,2016,2,8,20160320,12666.28
5824,2016,2,8,20160321,7028.95
5824,2016,2,8,20160322,11449.11
5824,2016,2,8,20160323,11205.19
5824,2016,2,8,20160324,15012.58
5824,2016,2,8,20160325,20281.96
5824,2016,2,8,20160326,26251.2
5824,2016,3,9,20160327,5641.25
5824,2016,3,9,20160328,9314.2
5824,2016,3,9,20160329,7971.05
5824,2016,3,9,20160330,7803.39
5824,2016,3,9,20160331,9000.2
5824,2016,3,9,20160401,10991.74
5824,2016,3,9,20160402,15959.14
5824,2016,3,10,20160403,9841.68
5824,2016,3,10,20160404,6887.24
5824,2016,3,10,20160405,5503.16
5824,2016,3,10,20160406,6429.57
5824,2016,3,10,20160407,7528.77
5824,2016,3,10,20160408,9503.4
5824,2016,3,10,20160409,15431.02
5824,2016,3,11,20160410,9914.94
5824,2016,3,11,20160411,5137.5
5824,2016,3,11,20160412,5198.09
5824,2016,3,11,20160413,5620.51
5824,2016,3,11,20160414,6461.89
5824,2016,3,11,20160415,12345.22
5824,2016,3,11,20160416,15670.53
5824,2016,3,12,20160417,11187.99
5824,2016,3,12,20160418,5947.69
5824,2016,3,12,20160419,5164.8
5824,2016,3,12,20160420,6268.7
5824,2016,3,12,20160421,7571.97
5824,2016,3,12,20160422,10893.24
5824,2016,3,12,20160423,13839.97
5824,2016,3,13,20160424,10104.4
5824,2016,3,13,20160425,5421.66
5824,2016,3,13,20160426,5412.49
5824,2016,3,13,20160427,8208.76
5824,2016,3,13,20160428,5239.73
5824,2016,3,13,20160429,11035.03
5824,2016,3,13,20160430,20014.12
5824,2016,4,14,20160501,11815
5824,2016,4,14,20160502,6967.05
5824,2016,4,14,20160503,5796.57
5824,2016,4,14,20160504,5802.74
5824,2016,4,14,20160505,5333.64
5824,2016,4,14,20160506,10358.13
5824,2016,4,14,20160507,14534.86
5824,2016,4,15,20160508,8855.46
5824,2016,4,15,20160509,4805.46
5824,2016,4,15,20160510,6905.8
5824,2016,4,15,20160511,6364.53
5824,2016,4,15,20160512,7081.91
5824,2016,4,15,20160513,11906.17
5824,2016,4,15,20160514,19548.25
5824,2016,4,16,20160515,13085.25
5824,2016,4,16,20160516,7523.52
5824,2016,4,16,20160517,5121.16
5824,2016,4,16,20160518,6301.79
5824,2016,4,16,20160519,7926.61
5824,2016,4,16,20160520,10510.65
5824,2016,4,16,20160521,18407.77
5824,2016,4,17,20160522,10823.92
5824,2016,4,17,20160523,4827.83
5824,2016,4,17,20160524,5468.5
5824,2016,4,17,20160525,5811.02
5824,2016,4,17,20160526,6947.55
5824,2016,4,17,20160527,10881.19
5824,2016,4,17,20160528,14118.68
5824,2016,5,18,20160529,9149.44
5824,2016,5,18,20160530,7539.41
5824,2016,5,18,20160531,7100.44
5824,2016,5,18,20160601,8538.75
5824,2016,5,18,20160602,10820.89
5824,2016,5,18,20160603,14264.42
5824,2016,5,18,20160604,15920.33
5824,2016,5,19,20160605,10447.41
5824,2016,5,19,20160606,7246.67
5824,2016,5,19,20160607,8024.14
5824,2016,5,19,20160608,9387.79
5824,2016,5,19,20160609,9285.51
5824,2016,5,19,20160610,13659.34
5824,2016,5,19,20160611,14687.49
5824,2016,5,20,20160612,11125.27
5824,2016,5,20,20160613,7105.64
5824,2016,5,20,20160614,8564.23
5824,2016,5,20,20160615,9167.78
5824,2016,5,20,20160616,7686.22
5824,2016,5,20,20160617,13550.63
5824,2016,5,20,20160618,14588.62
5824,2016,5,21,20160619,6619.1
5824,2016,5,21,20160620,7917.23
5824,2016,5,21,20160621,9909.41
5824,2016,5,21,20160622,6388.08
5824,2016,5,21,20160623,7325.69
5824,2016,5,21,20160624,13487.13
5824,2016,5,21,20160625,13915.09
5824,2016,6,22,20160626,10884.93
5824,2016,6,22,20160627,7921.55
5824,2016,6,22,20160628,7045.49
5824,2016,6,22,20160629,8550.34
5824,2016,6,22,20160630,10433.68
5824,2016,6,22,20160701,11675.05
5824,2016,6,22,20160702,15081.23
5824,2016,6,23,20160703,9711.92
5824,2016,6,23,20160704,5013.25
5824,2016,6,23,20160705,8297.87
5824,2016,6,23,20160706,7576.45
5824,2016,6,23,20160707,10239.28
5824,2016,6,23,20160708,11870.31
5824,2016,6,23,20160709,16663.53
5824,2016,6,24,20160710,8976.65
5824,2016,6,24,20160711,8210.33
5824,2016,6,24,20160712,7055.34
5824,2016,6,24,20160713,7262.18
5824,2016,6,24,20160714,8000.78
5824,2016,6,24,20160715,13471.55
5824,2016,6,24,20160716,14889.77
5824,2016,6,25,20160717,10676.46
5824,2016,6,25,20160718,8687.02
5824,2016,6,25,20160719,7386.37
5824,2016,6,25,20160720,7690.96
5824,2016,6,25,20160721,7496.3
5824,2016,6,25,20160722,11873.95
5824,2016,6,25,20160723,13768.89
5824,2016,6,26,20160724,9865.99
5824,2016,6,26,20160725,7195.98
